MixKey,ProductKey,DateKey,MarketKey,MarketClusterKey,SeasonalityKey,TotalRevenue,TotalProfit,TotalQuantity,CategoryCount,SKUCount,VariantCount,ConsistencyIndex,SeasonalityIndex
14066,41,2013-04-01,7,2,1,8307.39,713.45,5,3,51,8,.82,.66
14067,35,2014-04-01,8,2,3,5102.97,1855.44,3,4,93,4,.83,1.38
14068,34,2014-05-01,8,2,3,11906.93,4329.36,7,4,136,4,.77,2.78
14069,56,2011-06-01,10,2,1,3578.27,1406.97,1,1,9,5,.89,.48
14070,47,2013-02-01,10,2,2,6981.00,761.20,4,4,63,8,.80,.85
14071,101,2014-05-01,1,3,3,631.58,164.21,17,4,158,1,.81,1.33
14072,160,2013-04-01,3,5,1,324.45,-36.49,1,4,82,5,.84,.17
14073,14,2013-06-01,1,3,3,43145.81,10594.29,26,4,171,6,.74,1.64
14074,13,2013-07-01,1,3,2,29882.60,6094.96,19,4,170,6,.71,1.10
14075,34,2014-02-01,6,6,1,1700.99,618.48,1,3,66,4,.77,.13
14076,82,2013-06-01,7,2,3,26701.58,-25166.24,35,4,170,8,.80,1.99
14077,238,2014-03-01,3,5,3,102.85,38.74,7,4,128,3,.76,1.34
14078,275,2012-03-01,3,5,1,161.49,56.80,8,4,51,3,.91,.63
14079,275,2012-07-01,6,6,3,1077.31,370.65,54,4,103,3,.91,1.38
14080,10,2013-02-01,6,6,3,24028.46,1247.31,18,4,91,6,.73,1.25
14081,240,2013-03-01,4,1,3,1178.54,285.30,57,4,99,3,.68,1.32
14082,286,2013-08-01,9,4,3,229.54,143.69,46,4,108,1,.69,1.25
14083,190,2014-05-01,2,5,3,1820.98,-20.63,9,4,91,12,.77,1.32
14084,101,2014-05-01,9,4,1,74.30,19.31,2,4,135,1,.81,.59
14085,177,2011-10-01,4,1,3,3310.88,-57.94,18,4,57,12,.82,1.34
14086,65,2012-02-01,2,5,1,1677.83,-268.99,4,4,36,12,.85,.24
14087,111,2013-11-01,6,6,1,72.86,18.94,6,4,120,1,.91,.70
14088,292,2014-03-01,10,2,3,279.37,174.88,13,4,159,1,.50,1.15
14089,276,2014-04-01,10,2,2,629.82,394.26,18,3,88,3,.90,1.03
14090,2,2011-10-01,2,5,3,6119.98,383.51,3,4,47,8,1.18,1.67
14091,235,2012-04-01,2,5,1,46.67,-15.62,9,4,46,1,.81,.56
14092,12,2012-05-01,9,4,1,2049.09,797.11,1,1,22,6,.75,.13
14093,217,2013-06-01,1,3,1,1807.03,1.80,3,4,171,8,.86,.44
14094,111,2013-08-01,1,3,1,48.57,12.62,4,4,141,1,.91,.32
14095,274,2014-01-01,10,2,3,1252.64,742.27,39,4,140,3,.85,2.07
14096,275,2014-05-01,10,2,3,1329.62,727.65,46,4,155,3,.91,2.19
14097,276,2012-06-01,6,6,3,1110.25,390.51,55,4,106,3,.90,1.32
14098,246,2013-08-01,6,6,1,399.52,-57.76,11,4,136,4,.65,.50
14099,226,2012-06-01,4,1,3,1128.73,293.47,9,4,107,1,.59,1.47
14100,237,2013-05-01,6,6,2,399.26,124.48,30,4,126,3,.76,.97
14101,138,2013-06-01,5,5,3,1049.11,91.62,7,4,140,10,.75,1.11
14102,216,2013-07-01,1,3,3,10842.22,10.84,18,4,170,8,.78,1.90
14103,105,2014-03-01,5,5,3,360.81,93.81,5,4,132,1,.80,1.19
14104,139,2014-05-01,4,1,2,1348.86,117.80,9,4,157,10,.71,1.01
14105,52,2012-09-01,3,5,3,4201.83,-789.72,7,4,84,5,.87,1.28
14106,51,2012-10-01,3,5,1,1800.78,-338.45,3,4,82,5,.83,.49
14107,80,2013-09-01,4,1,3,13827.60,3454.04,7,4,152,8,.75,1.16
14108,220,2012-06-01,1,3,3,5889.87,1531.36,30,4,101,1,.78,2.50
14109,225,2013-01-01,10,2,2,182.23,47.38,5,3,59,1,.82,.89
14110,242,2013-09-01,7,2,1,49.99,11.49,1,4,157,4,.57,.26
14111,64,2012-04-01,8,2,3,1398.19,424.78,2,1,11,12,.97,1.22
14112,235,2014-06-01,9,4,1,134.85,31.01,15,2,42,1,.81,.39
14113,274,2012-05-01,2,5,1,181.67,24.64,12,4,95,3,.85,.64
14114,219,2012-07-01,1,3,2,1274.53,331.37,9,4,95,1,.82,.83
14115,235,2013-10-01,7,2,3,230.14,22.47,30,4,119,1,.81,1.46
14116,275,2013-12-01,1,3,3,979.72,534.78,34,4,134,3,.91,1.79
14117,25,2014-03-01,3,5,1,338.99,-1202.09,5,4,128,10,.78,.19
14118,4,2012-04-01,4,1,1,15172.45,-7773.39,12,4,53,8,.98,.53
14119,25,2014-01-01,7,2,1,564.99,256.77,1,4,110,10,.78,.63
14120,151,2014-05-01,9,4,2,48.58,12.63,2,4,135,1,.68,.86
14121,177,2012-01-01,5,5,1,367.87,-6.43,2,4,51,12,.82,.36
14122,243,2012-02-01,6,6,1,115.36,-38.60,4,4,54,4,.78,.17
14123,237,2013-04-01,4,1,3,727.34,214.42,56,4,95,3,.76,1.78
14124,152,2013-08-01,7,2,2,149.01,38.74,4,4,107,1,.61,.86
14125,114,2013-12-01,6,6,1,971.97,252.71,4,4,127,1,.87,.46
14126,8,2012-03-01,10,2,2,3374.99,1476.89,1,1,7,8,1.05,1.00
14127,170,2012-08-01,4,1,1,1561.63,-175.63,2,4,95,11,.74,.31
14128,119,2012-11-01,2,5,1,275.38,71.60,2,4,58,1,.96,.52
14129,52,2013-03-01,2,5,1,1200.52,-225.63,2,4,93,5,.87,.48
14130,244,2014-05-01,5,5,3,599.88,-169.96,20,4,99,4,.79,1.25
14131,52,2013-01-01,6,6,3,8803.85,-1179.26,14,4,72,5,.87,2.39
14132,32,2014-01-01,4,1,2,1295.97,117.65,4,4,137,10,.74,1.02
14133,267,2014-06-01,10,2,1,120.00,75.12,1,2,36,1,.77,.08
14134,51,2013-06-01,5,5,3,6050.64,-367.07,9,4,140,5,.83,2.04
14135,216,2013-10-01,2,5,3,3011.73,3.01,5,4,89,8,.78,1.76
14136,66,2012-09-01,4,1,3,20984.13,-430.95,44,4,99,12,.86,1.97
14137,65,2012-10-01,4,1,3,18560.62,-907.64,40,4,96,12,.85,1.67
14138,181,2013-06-01,8,2,2,499.08,124.77,2,4,161,12,.81,1.00
14139,245,2013-08-01,3,5,3,419.91,-118.97,14,4,59,4,.73,1.54
14140,285,2014-04-01,1,3,3,119.08,74.54,52,3,83,1,.70,1.35
14141,271,2014-05-01,1,3,3,233.74,146.32,26,4,158,1,.70,1.61
14142,114,2013-11-01,4,1,1,1214.97,315.89,5,4,138,1,.87,.58
14143,7,2011-11-01,1,3,1,3374.99,1476.89,1,1,13,8,1.11,.11
14144,6,2011-12-01,1,3,1,14174.95,888.29,7,4,30,8,1.09,.54
14145,237,2012-08-01,2,5,1,70.64,24.84,5,4,85,3,.76,.43
14146,207,2013-06-01,6,6,2,200.05,.20,1,4,163,10,.80,1.00
14147,22,2014-04-01,7,2,1,769.49,349.71,1,3,86,4,.70,.69
14148,21,2014-05-01,7,2,3,1538.98,699.42,2,4,122,4,.67,1.38
14149,68,2012-03-01,6,6,2,7969.71,-1277.70,19,4,54,12,.88,1.01
14150,80,2013-10-01,10,2,3,17165.30,2345.92,10,4,154,8,.75,2.16
14151,276,2013-11-01,1,3,3,1175.66,678.38,38,4,121,3,.90,2.06
14152,155,2014-03-01,5,5,3,372.54,96.86,10,4,132,1,.84,1.69
14153,116,2013-06-01,7,2,3,1093.14,284.21,15,4,170,1,.76,2.09
14154,205,2013-07-01,4,1,1,800.20,.80,4,4,174,10,.62,.80
14155,271,2013-12-01,8,2,2,98.89,61.90,11,4,124,1,.70,.88
14156,252,2014-03-01,8,2,1,209.97,79.08,5,4,151,3,.87,.51
14157,2,2012-01-01,3,5,1,14279.95,894.87,7,4,48,8,1.18,.73
14158,50,2013-07-01,5,5,3,6722.94,-407.85,10,4,114,5,.87,2.21
14159,249,2013-10-01,3,5,2,680.27,-192.74,21,4,121,4,.69,.85
14160,47,2013-08-01,9,4,3,24433.50,8884.02,10,4,108,8,.80,1.77
14161,12,2013-10-01,4,1,2,33506.85,7215.24,21,4,156,6,.75,.96
14162,246,2013-11-01,7,2,2,367.13,-48.59,10,4,96,4,.65,.80
14163,277,2013-12-01,7,2,3,739.74,307.85,21,4,137,1,.70,1.17
14164,264,2014-05-01,2,5,2,1158.87,375.15,33,4,91,3,.75,.92
14165,55,2011-12-01,4,1,1,19322.65,4123.59,7,4,40,5,.80,.74
14166,11,2013-01-01,3,5,1,8699.96,-159.37,7,4,55,6,.68,.66
14167,123,2013-05-01,2,5,3,4093.50,357.49,5,4,130,10,.79,1.43
14168,33,2013-06-01,1,3,1,5102.97,-309.58,5,4,171,4,.80,.44
14169,276,2013-12-01,10,2,3,923.73,557.31,28,4,113,3,.90,1.52
14170,43,2012-12-01,9,4,1,7330.05,2773.69,3,1,27,8,.75,.77
14171,50,2013-02-01,10,2,1,1600.70,174.54,2,4,63,5,.87,.41
14172,272,2013-05-01,3,5,3,165.43,58.40,36,4,71,1,.66,2.23
14173,82,2014-03-01,7,2,3,35885.97,-1162.47,25,4,159,8,.80,2.67
14174,234,2012-07-01,3,5,3,539.94,168.73,10,4,89,3,.86,1.46
14175,245,2012-12-01,4,1,1,86.52,-28.95,3,4,82,4,.73,.14
14176,20,2013-09-01,1,3,3,10942.76,1287.86,23,4,160,4,.78,2.24
14177,132,2012-06-01,5,5,3,3721.36,-14.63,5,4,105,10,.78,1.15
14178,190,2012-08-01,1,3,3,1287.56,-144.80,7,4,76,12,.77,1.15
14179,276,2013-05-01,3,5,3,294.44,6.54,22,4,71,3,.90,1.20
14180,9,2014-02-01,1,3,1,16239.93,7380.59,7,3,79,6,.70,.69
14181,68,2012-07-01,8,2,3,1565.98,592.56,2,1,14,12,.88,1.96
14182,1,2012-02-01,9,4,1,3399.99,1487.83,1,1,17,8,1.04,.48
14183,47,2013-01-01,7,2,1,4363.12,1253.22,2,3,40,8,.80,.68
14184,28,2013-07-01,4,1,1,539.99,245.41,1,4,174,10,.72,.42
14185,272,2013-12-01,10,2,1,46.11,25.29,7,4,113,1,.66,.41
14186,125,2011-08-01,5,5,1,1637.40,223.77,2,4,49,10,.64,.44
14187,66,2012-11-01,2,5,1,3758.35,-135.30,8,4,58,12,.86,.63
14188,160,2013-07-01,5,5,3,4282.77,-48.53,12,4,114,5,.84,1.92
14189,32,2013-08-01,2,5,1,323.99,29.41,1,4,114,10,.74,.71
14190,210,2014-05-01,4,1,1,200.05,.20,1,4,157,10,.85,.16
14191,70,2011-12-01,5,5,1,2097.29,-336.23,5,4,41,12,.86,.50
14192,145,2013-09-01,5,5,1,436.90,38.15,2,4,124,5,.75,.30
14193,66,2012-11-01,5,5,1,1409.38,-50.73,3,4,58,12,.86,.33
14194,86,2014-05-01,9,4,3,9947.49,1180.03,19,4,135,10,.85,2.78
14195,68,2011-11-01,9,4,2,1398.19,424.78,2,1,16,12,.88,1.02
14196,13,2013-02-01,6,6,2,21720.44,436.75,17,4,91,6,.71,.85
14197,234,2013-03-01,2,5,1,215.97,67.49,4,4,93,3,.86,.51
14198,265,2014-01-01,9,4,3,635.00,302.51,14,4,117,3,.78,1.21
14199,292,2014-02-01,6,6,3,193.41,121.07,9,3,66,1,.50,1.14
14200,230,2012-05-01,10,2,1,396.07,102.97,2,4,67,1,.85,.78
14201,235,2014-01-01,8,2,1,221.15,34.25,27,4,108,1,.81,.79
14202,245,2011-05-01,6,6,1,86.52,-28.95,3,4,42,4,.73,.15
14203,166,2012-05-01,1,3,3,1622.26,-182.45,5,4,91,5,.86,1.33
14204,28,2013-07-01,1,3,2,1943.96,176.48,6,4,170,10,.72,.90
14205,163,2013-08-01,6,6,2,4294.50,-48.67,5,4,136,11,.77,.82
14206,77,2013-09-01,10,2,3,9802.73,-810.49,23,4,134,10,.82,2.40
14207,75,2012-09-01,9,4,3,1565.98,592.56,2,1,25,12,.96,1.27
14208,46,2013-03-01,6,6,3,16579.87,-2079.49,12,4,95,8,.78,1.29
14209,238,2013-04-01,5,5,2,70.64,24.84,5,4,83,3,.76,.97
14210,59,2012-01-01,2,5,3,15746.29,-178.45,18,4,44,5,.79,1.25
14211,101,2013-08-01,1,3,2,482.97,125.57,13,4,141,1,.81,1.02
14212,146,2013-10-01,4,1,3,2839.90,248.01,13,4,156,5,.75,1.32
14213,40,2013-11-01,8,2,3,3671.93,922.73,8,4,105,4,.77,1.55
14214,242,2014-03-01,5,5,2,49.99,11.49,1,4,132,4,.57,1.00
14215,32,2014-04-01,1,3,1,539.99,245.41,1,3,83,10,.74,.32
14216,258,2011-08-01,2,5,2,5.70,2.30,1,4,47,2,.77,1.00
14217,161,2013-07-01,3,5,3,4639.67,-52.58,13,4,142,5,.82,3.29
14218,166,2012-11-01,3,5,1,324.45,-36.49,1,4,58,5,.86,.18
14219,76,2013-08-01,1,3,1,1336.23,-48.10,3,4,141,10,.75,.57
14220,38,2013-10-01,1,3,1,1619.97,589.02,3,4,153,4,.82,.50
14221,266,2014-01-01,7,2,2,127.00,79.50,2,4,110,3,.69,.95
14222,170,2013-09-01,6,6,1,858.90,-9.73,1,4,149,11,.74,.23
14223,181,2012-05-01,3,5,3,2023.32,151.74,10,4,78,12,.81,1.46
14224,70,2013-01-01,4,1,3,12371.24,203.57,25,4,79,12,.86,1.25
14225,101,2013-03-01,7,2,3,202.64,37.69,6,4,90,1,.81,1.22
14226,274,2014-03-01,7,2,3,1931.42,936.86,76,4,159,3,.85,3.41
14227,73,2012-01-01,6,6,3,6152.06,-661.82,14,4,51,12,.84,1.21
14228,243,2012-12-01,6,6,1,490.28,-164.08,17,4,82,4,.78,.74
14229,25,2013-12-01,3,5,3,2033.96,184.65,6,4,96,10,.78,1.14
14230,58,2012-01-01,4,1,3,51527.08,3758.61,22,4,50,5,.85,1.66
14231,135,2012-09-01,10,2,2,1046.28,117.18,5,4,82,3,.83,1.00
14232,236,2013-10-01,7,2,3,161.63,79.20,9,4,119,3,.84,1.18
14233,285,2014-06-01,10,2,1,36.64,22.93,16,2,36,1,.70,.62
14234,211,2013-09-01,6,6,1,1204.69,1.20,2,4,149,8,.80,.67
14235,295,2014-06-01,8,2,1,144.95,90.73,5,2,34,1,.49,.58
14236,138,2013-12-01,5,5,1,749.37,65.44,5,4,98,10,.75,.80
14237,161,2014-01-01,1,3,1,356.89,-4.04,1,4,136,5,.82,.30
14238,132,2011-12-01,6,6,1,722.59,-24.60,1,4,48,10,.78,.12
14239,47,2013-03-01,3,5,3,7853.62,-1476.06,6,4,87,8,.80,1.10
14240,177,2011-08-01,3,5,3,2023.32,-35.40,11,4,42,12,.82,1.45
14241,17,2012-10-01,10,2,3,5183.95,396.46,8,4,78,4,.71,1.25
14242,267,2013-05-01,5,5,3,1758.28,636.28,25,4,94,1,.77,1.32
14243,96,2013-06-01,10,2,1,1214.85,459.69,1,4,148,4,.70,.43
14244,200,2013-06-01,8,2,3,1600.41,1.60,8,4,161,10,.90,1.64
14245,81,2014-03-01,9,4,3,15734.86,5361.29,7,4,122,8,.72,1.54
14246,51,2013-02-01,8,2,1,1000.43,287.35,1,1,15,5,.83,.40
14247,30,2014-02-01,9,4,1,539.99,245.41,1,3,92,10,.80,.75
14248,51,2013-04-01,4,1,1,6802.97,-327.82,10,4,95,5,.83,.69
14249,37,2014-05-01,8,2,3,3779.93,1374.38,7,4,136,4,.73,1.87
14250,56,2011-07-01,8,2,1,3578.27,1406.97,1,1,7,5,.89,.50
14251,74,2013-02-01,2,5,3,4228.14,-152.21,9,4,86,12,.89,2.30
14252,23,2013-05-01,4,1,3,3050.94,276.98,9,4,171,10,.84,1.30
14253,213,2013-10-01,2,5,3,4216.42,4.21,7,4,89,8,.84,1.84
14254,170,2014-05-01,2,5,3,4294.50,-48.67,5,4,91,11,.74,1.12
14255,64,2012-05-01,9,4,3,1398.19,424.78,2,1,22,12,.97,1.17
14256,235,2012-10-01,5,5,1,31.11,-10.41,6,4,82,1,.81,.37
14257,121,2012-12-01,10,2,1,184.12,47.87,3,4,64,1,.90,.48
14258,276,2013-02-01,4,1,1,511.02,170.78,26,4,95,3,.90,.53
14259,288,2013-11-01,9,4,2,79.84,49.97,16,4,101,1,.46,1.07
14260,67,2012-07-01,10,2,1,1722.57,262.45,3,4,93,12,.93,.78
14261,283,2013-02-01,7,2,3,167.91,52.47,14,4,67,1,.80,1.41
14262,88,2013-09-01,8,2,2,2523.99,216.76,5,4,137,10,.65,1.06
14263,45,2014-05-01,7,2,2,8796.06,-533.62,6,4,122,8,.73,1.03
14264,156,2013-06-01,7,2,3,291.56,75.80,6,4,170,1,.80,1.29
14265,265,2013-06-01,2,5,3,848.20,301.98,23,4,117,3,.78,1.31
14266,53,2013-11-01,3,5,3,6722.94,-407.85,10,4,51,5,.78,1.59
14267,158,2013-07-01,7,2,1,713.79,-8.08,2,4,132,5,.76,.77
14268,153,2013-10-01,1,3,2,631.72,164.24,13,4,153,1,.74,.88
14269,68,2011-12-01,7,2,1,699.09,212.39,1,1,8,12,.88,.32
14270,254,2012-10-01,1,3,1,251.95,78.73,7,4,88,4,.84,.75
14271,233,2013-03-01,4,1,3,2236.46,677.38,42,4,99,3,.89,1.20
14272,261,2014-04-01,8,2,1,97.48,35.62,2,4,93,3,.82,.50
14273,13,2012-08-01,8,2,1,2049.09,797.11,1,1,12,6,.71,.29
14274,46,2013-09-01,8,2,1,2443.35,888.40,1,4,137,8,.78,.58
14275,150,2014-03-01,4,1,1,950.58,83.01,6,4,160,10,.78,.79
14276,294,2014-06-01,10,2,3,195.60,122.44,6,2,36,1,.64,1.26
14277,49,2013-01-01,5,5,1,3001.31,-564.08,5,4,66,5,.77,.72
14278,275,2013-05-01,5,5,3,347.97,7.73,26,4,94,3,.91,1.56
14279,112,2013-09-01,4,1,2,737.05,191.63,7,4,152,1,.69,.89
14280,286,2013-11-01,10,2,2,74.85,46.85,15,4,117,1,.69,.82
14281,238,2013-04-01,2,5,1,84.77,29.81,6,4,59,3,.76,.80
14282,290,2013-07-01,1,3,3,599.80,375.47,20,4,170,1,.52,1.23
14283,9,2012-07-01,10,2,3,18337.03,618.36,14,4,93,6,.70,1.32
14284,253,2012-07-01,1,3,1,107.98,33.74,3,4,95,4,.78,.48
14285,255,2012-09-01,1,3,3,359.94,112.48,10,4,93,4,.90,1.57
14286,114,2013-05-01,10,2,1,485.98,126.35,2,4,129,1,.87,.40
14287,264,2013-06-01,4,1,3,2232.50,855.06,58,4,166,3,.75,1.17
14288,126,2014-01-01,6,6,2,4093.50,357.49,5,4,138,10,.78,1.09
14289,243,2014-03-01,3,5,3,479.90,-135.97,16,4,128,4,.78,1.50
14290,57,2011-07-01,9,4,2,25047.89,9848.83,7,1,18,5,.83,.83
14291,12,2013-01-01,4,1,2,32375.75,1076.21,25,4,79,6,.75,.93
14292,221,2013-03-01,7,2,3,472.77,122.92,7,4,90,1,.83,1.75
14293,44,2012-06-01,7,2,3,10907.81,3133.07,5,4,104,8,.80,2.37
14294,169,2012-06-01,2,5,3,3904.09,-439.08,5,4,106,11,.82,1.14
14295,132,2012-06-01,6,6,1,1488.54,-5.85,2,4,106,10,.78,.25
14296,131,2012-07-01,6,6,2,3680.72,-14.47,5,4,103,10,.70,1.02
14297,105,2012-08-01,5,5,1,65.60,12.20,1,4,76,1,.80,.22
14298,248,2014-03-01,3,5,2,583.09,-165.20,18,4,128,4,.66,.98
14299,257,2011-08-01,4,1,1,85.50,34.55,15,4,55,2,.71,.44
14300,56,2011-12-01,2,5,2,4293.92,-48.66,2,4,25,5,.89,.82
14301,63,2012-02-01,3,5,1,2624.38,-29.74,3,4,38,5,.79,.40
14302,105,2013-05-01,6,6,3,649.45,168.85,9,4,126,1,.80,1.43
14303,86,2014-05-01,6,6,3,4751.04,136.59,10,4,161,10,.85,1.16
14304,293,2014-05-01,1,3,3,249.90,156.43,10,4,158,1,.67,1.29
14305,117,2012-09-01,2,5,2,177.86,46.24,2,4,98,1,.85,1.00
14306,239,2013-02-01,7,2,2,68.38,21.36,3,4,67,3,.84,.94
14307,133,2013-04-01,6,6,3,2301.81,257.80,11,4,95,5,.74,1.40
14308,80,2013-06-01,8,2,1,3051.60,-2876.14,4,4,161,8,.75,.34
14309,89,2014-05-01,5,5,3,2227.05,-80.17,5,4,99,10,.71,1.52
14310,245,2011-05-01,5,5,2,201.88,-67.56,7,4,28,4,.73,.87
14311,276,2013-04-01,5,5,3,262.42,92.30,13,4,83,3,.90,1.11
14312,233,2012-07-01,5,5,3,883.77,252.71,17,4,91,3,.89,1.22
14313,42,2012-12-01,8,2,1,2443.35,924.56,1,1,15,8,.86,.50
14314,13,2013-04-01,2,5,1,2049.09,797.11,1,4,59,6,.71,.15
14315,277,2013-06-01,3,5,2,494.91,186.41,15,4,144,1,.70,1.06
14316,153,2013-12-01,10,2,1,97.18,25.26,2,4,113,1,.74,.36
14317,291,2014-04-01,4,1,3,1610.00,1007.86,46,3,89,1,.78,1.60
14318,43,2012-11-01,8,2,1,2443.35,924.56,1,1,21,8,.75,.63
14319,67,2012-11-01,3,5,3,8456.29,-304.42,18,4,58,12,.93,1.73
14320,154,2013-11-01,10,2,1,24.29,6.31,1,4,117,1,.75,.21
14321,242,2014-01-01,9,4,3,299.94,68.98,6,4,117,4,.57,1.80
14322,62,2012-03-01,1,3,3,9622.73,-109.05,11,4,54,5,.89,1.13
14323,262,2012-05-01,4,1,2,449.94,140.60,10,4,120,3,.80,.81
14324,68,2013-01-01,6,6,1,4697.94,-169.12,10,4,72,12,.88,.59
14325,15,2013-02-01,4,1,1,1943.98,148.67,3,4,95,4,.64,.23
14326,259,2014-06-01,8,2,1,17.98,11.25,2,2,34,2,.95,.67
14327,46,2013-03-01,5,5,3,7853.62,-1476.06,6,4,94,8,.78,1.12
14328,243,2013-07-01,4,1,3,1588.72,-297.40,49,4,174,4,.78,2.22
14329,31,2013-08-01,4,1,1,1187.97,304.23,3,4,158,10,.80,.63
14330,27,2014-03-01,2,5,3,2644.15,-746.24,11,4,129,10,.81,1.31
14331,72,2012-08-01,9,4,2,782.99,296.28,1,1,26,12,.99,.92
14332,46,2013-01-01,9,4,2,13089.37,3759.68,6,1,26,8,.78,.99
14333,37,2014-04-01,10,2,1,1619.97,589.02,3,3,88,4,.73,.48
14334,36,2014-05-01,10,2,3,17690.29,370.13,16,4,155,4,.80,1.55
14335,125,2011-08-01,6,6,3,4093.50,559.44,5,4,57,10,.64,1.48
14336,243,2012-04-01,1,3,1,173.04,-57.91,6,4,52,4,.78,.46
14337,18,2012-05-01,6,6,3,11015.89,842.49,17,4,112,4,.70,1.62
14338,79,2013-06-01,10,2,1,6198.58,-2693.04,6,4,148,8,.84,.57
14339,142,2013-10-01,10,2,2,633.72,55.34,4,4,154,10,.63,.96
14340,71,2011-12-01,3,5,1,838.91,-134.49,2,2,26,12,.79,.24
14341,65,2012-05-01,7,2,1,1409.38,-50.73,3,4,76,12,.85,.36
14342,53,2013-05-01,1,3,3,7051.08,-79.71,10,4,156,5,.78,1.21
14343,6,2011-05-01,6,6,1,12149.96,761.39,6,4,42,8,1.09,.56
14344,67,2012-12-01,1,3,3,3758.35,-135.30,8,4,73,12,.93,1.12
14345,24,2013-05-01,2,5,3,2033.96,184.65,6,4,130,10,.80,1.10
14346,170,2013-09-01,5,5,2,2576.70,-29.20,3,4,124,11,.74,.81
14347,192,2013-12-01,3,5,1,46.96,12.21,2,4,96,1,.80,.39
14348,45,2014-04-01,9,4,3,14660.10,5330.41,6,3,95,8,.73,1.44
14349,56,2012-01-01,6,6,3,72281.05,22341.28,23,4,51,5,.89,5.27
14350,263,2012-05-01,2,5,2,764.89,239.03,17,4,95,3,.81,1.00
14351,261,2012-12-01,7,2,2,449.94,140.60,10,4,74,3,.82,.94
14352,16,2013-02-01,2,5,3,10367.90,792.93,16,4,86,4,.70,1.48
14353,95,2013-05-01,1,3,2,6560.19,-236.16,9,4,156,4,.80,.98
14354,217,2013-12-01,1,3,1,1807.03,1.80,3,4,134,8,.86,.44
14355,257,2011-08-01,1,3,3,304.36,110.77,57,4,41,2,.71,1.60
14356,239,2013-04-01,3,5,2,91.17,28.49,4,4,82,3,.84,.97
14357,193,2013-07-01,10,2,3,189.50,49.27,6,4,174,1,.85,1.88
14358,45,2013-09-01,10,2,1,4886.70,1776.80,2,4,134,8,.73,.56
14359,108,2013-10-01,8,2,2,218.68,56.85,3,4,131,1,.84,.86
14360,44,2014-05-01,9,4,3,14660.10,5330.41,6,4,135,8,.80,1.10
14361,190,2013-05-01,4,1,3,4334.08,-167.66,22,4,171,12,.77,1.89
14362,274,2013-06-01,3,5,2,230.93,86.98,11,4,144,3,.85,.86
14363,138,2014-01-01,9,4,1,149.87,13.08,1,4,117,10,.75,.67
14364,250,2014-03-01,1,3,3,4994.65,1617.91,129,4,159,3,.91,2.51
14365,4,2012-02-01,5,5,2,26519.92,1661.91,13,4,45,8,.98,1.07
14366,181,2012-04-01,5,5,1,367.87,-6.43,2,4,55,12,.81,.35
14367,218,2012-06-01,10,2,3,421.17,109.50,8,4,96,1,.78,2.40
14368,71,2013-01-01,2,5,3,3758.35,-135.30,8,4,47,12,.79,1.20
14369,287,2013-11-01,8,2,1,59.85,37.46,15,4,105,1,.45,.70
14370,291,2013-08-01,10,2,3,245.00,153.37,7,4,130,1,.78,1.23
14371,270,2014-02-01,6,6,3,319.68,200.11,32,3,66,1,.58,1.15
14372,115,2014-03-01,2,5,3,494.04,128.45,9,4,129,1,.87,2.83
14373,239,2012-08-01,4,1,1,22.79,7.12,1,4,95,3,.84,.14
14374,155,2013-06-01,6,6,3,782.33,203.40,21,4,163,1,.84,1.80
14375,270,2014-04-01,2,5,2,9.99,6.25,1,2,7,1,.58,1.00
14376,227,2012-10-01,4,1,1,900.64,234.16,5,4,96,1,.79,.76
14377,276,2012-01-01,6,6,1,343.17,120.70,17,4,51,3,.90,.41
14378,14,2013-10-01,3,5,2,13769.94,1250.12,10,4,121,6,.74,1.07
14379,273,2013-12-01,8,2,2,263.76,165.11,12,4,124,1,.70,.97
14380,247,2014-01-01,9,4,2,593.89,136.59,11,4,117,4,.82,.97
14381,131,2011-10-01,3,5,2,2144.11,-73.01,3,4,55,10,.70,.85
14382,220,2013-01-01,4,1,3,5693.54,1480.31,29,4,79,1,.78,1.62
14383,241,2013-02-01,5,5,3,941.10,251.58,44,4,75,3,.66,1.46
14384,47,2013-09-01,1,3,3,14660.10,-889.37,10,4,160,8,.80,1.99
14385,56,2011-11-01,4,1,2,35782.70,14069.75,10,1,16,5,.89,1.03
14386,121,2012-06-01,10,2,1,184.12,47.87,3,4,96,1,.90,.48
14387,237,2012-07-01,2,5,1,70.64,24.84,5,4,70,3,.76,.43
14388,193,2013-05-01,1,3,2,284.25,73.90,9,4,156,1,.85,.94
14389,155,2013-05-01,6,6,3,484.30,125.91,13,4,126,1,.84,1.12
14390,243,2014-01-01,7,2,1,269.94,.49,7,4,110,4,.78,.70
14391,263,2012-05-01,5,5,3,1296.01,337.07,31,4,91,3,.81,1.78
14392,75,2012-08-01,5,5,1,1409.38,-50.73,3,4,76,12,.96,.34
14393,101,2013-10-01,10,2,2,222.91,57.95,6,4,154,1,.81,1.02
14394,36,2014-02-01,4,1,1,5102.97,1855.44,3,3,88,4,.80,.17
14395,44,2012-11-01,9,4,1,6544.68,1879.84,3,1,28,8,.80,.49
14396,34,2014-03-01,10,2,1,5783.36,370.81,5,4,159,4,.77,.78
14397,250,2014-05-01,10,2,3,1718.03,644.80,41,4,155,3,.91,2.19
14398,163,2014-05-01,5,5,1,1717.80,-19.46,2,4,99,11,.77,.70
14399,105,2013-03-01,4,1,1,393.61,73.21,6,4,99,1,.80,.59
14400,248,2013-08-01,4,1,3,1457.14,-330.46,43,4,158,4,.66,1.27
